date,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,EUR,GBP,HKD,HRK,HUF,IDR,ILS,INR,ISK,JPY,KRW,MXN,MYR,NOK,NZD,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,USD,ZAR
2024-01-10,1.4918502464,1.7806903174,4.8918107531,1.3378202414,0.8504101661,7.1707710402,22.3530733445,6.7947508756,0.9112301684,0.784700104,7.8194912685,7.0210108332,344.6986384556,15549.603600793,3.7409204927,82.9972358135,136.8116494515,145.7399146449,1317.5114610971,16.9753123942,4.6400404949,10.3423619658,1.6056002569,56.2565378259,3.9464207504,4.5304807601,89.3822993391,10.2145412726,1.3313001827,35.0361063081,29.8677847394,1,18.6554231072
2024-01-11,1.4929502093,1.7692602143,4.8647806061,1.3378801552,0.8510701506,7.1564209431,22.4394526012,6.7904610703,0.9106601644,0.7827501546,7.8157211059,7.0206609163,345.3238748614,15505.582858332,3.7437606252,83.0205033467,136.7808563876,145.0475371471,1310.1900607621,16.8973229563,4.6332608236,10.2903218547,1.6021102851,56.0103099696,3.9626007206,4.5271205623,88.4082004287,10.247041159,1.329770192,35.0065047147,30.0501756027,1,18.6499119492
2024-01-12,1.4954402484,1.7863203281,4.8538709629,1.3403801941,0.8524901623,7.1634507719,22.4322022952,6.8084908186,0.9129801768,0.7842801536,7.8185308606,7.0218007613,346.0559132623,15525.310664686,3.7171804714,82.7686583973,136.537114259,144.8904683341,1311.7972988081,16.8604627917,4.6432607195,10.2821811378,1.6023602942,55.8758057488,3.9779404775,4.5396807147,87.9158761297,10.2791220278,1.3314301393,34.8994639043,30.0709037099,1,18.631672863
2024-01-13,1.4954401514,1.7863203278,4.853870639,1.3403801445,0.8524901381,7.1634510524,22.432204246,6.8084907301,0.9129801491,0.7842801104,7.8185314067,7.0218012134,346.0559272699,15525.310544844,3.7171805326,82.768662194,136.5371172572,144.8904550624,1311.797247016,16.8604630484,4.6432607548,10.2821813219,1.6023601852,55.875808365,3.9779404306,4.539680889,87.9158749612,10.2791215335,1.3314302431,34.8994643997,30.0709040306,1,18.6316725015
2024-01-14,1.4952402356,1.7885303571,4.8571908763,1.3411702094,0.8532801644,7.168490805,22.521753444,6.8123708655,0.9136901383,0.7852501459,7.8187515177,7.0214812036,346.5253094641,15534.678423689,3.7225307336,82.850941687,136.7065370274,145.1887935639,1312.2548630655,16.8646517596,4.6468907007,10.2812017453,1.6046503206,55.9206399488,3.9730307339,4.5444908132,87.9707771374,10.2774317419,1.3320602412,34.9596459911,30.0628259636,1,18.6394029285
2024-01-15,1.5035302239,1.7853702377,4.866760569,1.3432702039,0.8558601604,7.1767409624,22.5330534383,6.8139607083,0.9134601805,0.7863901569,7.8216115251,7.0201908042,345.6430462477,15550.201018359,3.7528405335,82.8716018004,136.8590132358,145.751541657,1319.4406314616,16.8877020489,4.6696307903,10.3503411363,1.615090242,55.8501380601,3.9907604503,4.5436606184,87.9564102431,10.3226620206,1.3327901954,34.9556965442,30.0632350867,1,18.6533827901
2024-01-16,1.5172901886,1.7969301848,4.9251407654,1.3487102064,0.8613001135,7.1884310564,22.6842237462,6.8558213365,0.919150171,0.7912201472,7.824141349,7.0199508305,348.3444391137,15572.64827595,3.7663404829,83.0457335925,137.5094203532,147.216900009,1336.7437550609,17.2058033846,4.6904308902,10.4572520562,1.6279602306,55.9032257163,4.0337504741,4.5737208597,88.3453324536,10.4313711293,1.3422102151,35.4045945293,30.1421059653,1,18.9432524986
2024-01-17,1.5263402006,1.7914602142,4.9349407964,1.3499002044,0.8642801516,7.1952110979,22.7080727839,6.8496408238,0.918460133,0.7888101481,7.81916121,7.0190712163,348.7454373584,15615.630404131,3.7924906612,83.1541531204,137.5734757264,148.1056956932,1342.6442011241,17.1948332549,4.7150405437,10.4991614381,1.6357301993,55.8925090032,4.0391104838,4.5695405654,88.9826805086,10.4385014086,1.3440801752,35.5868466639,30.1273151842,1,19.0595827862
2024-01-18,1.5199102417,1.7912203523,4.9277007261,1.3488401847,0.8680701256,7.195641307,22.7345528033,6.8551209922,0.9193601617,0.7869401354,7.8204008729,7.0198913213,351.2355411336,15601.935333516,3.7596006589,83.1342544268,137.1453052214,148.1459827849,1338.1732786096,17.1646425795,4.7162007066,10.5237117679,1.6343702936,55.8325181871,4.0292606083,4.5737805864,89.5478337666,10.4797216232,1.3438102083,35.5268665026,30.1538545449,1,18.9318020931
2024-01-19,1.5154902571,1.7876103168,4.9307908369,1.3428901721,0.8681500991,7.190121004,22.7103733435,6.8438712339,0.9177101602,0.7873301254,7.816351265,7.0223109296,350.2811332825,15582.545233602,3.7419006167,82.992171041,136.6674167587,148.1584643089,1332.9766309212,17.0788632046,4.7118906697,10.4868816639,1.6348102939,55.9310989158,3.9931105249,4.5663406241,88.0074421792,10.4591713228,1.3400901943,35.5197163022,30.1747131768,1,19.0319037124
2024-01-20,1.515490195,1.7876102472,4.9307905648,1.3428902001,0.8681500965,7.190120743,22.710373068,6.843870795,0.9177101595,0.78733012,7.8163509011,7.0223107082,350.2811330225,15582.545051782,3.7419006253,82.9921700388,136.6674212883,148.1584591104,1332.9766080497,17.0788632846,4.711890786,10.4868816321,1.6348101656,55.9310968251,3.993110519,4.5663405815,88.0074455326,10.4591716902,1.3400902642,35.5197147852,30.1747139406,1,19.0319036838
2024-01-21,1.5163702272,1.7879803259,4.9318006913,1.3437001859,0.8684200985,7.1915913927,22.6992735599,6.8454908512,0.9179601255,0.7874901529,7.8168414274,7.0203609429,350.510339614,15585.736871327,3.7426606827,83.0091638346,136.6953959978,148.1297455523,1333.2495158159,17.0881024502,4.7128509183,10.4824911867,1.6346402629,55.9425464873,3.993110752,4.5695108196,88.025467258,10.4569813764,1.3405201969,35.5467570338,30.1884554001,1,19.0066619997
2024-01-22,1.5216801937,1.7947002619,4.9900205199,1.3479602412,0.8691401252,7.1915511257,22.7407628493,6.856111055,0.9193901781,0.7870501149,7.8162207985,7.0213809795,352.5847319834,15610.756024749,3.7657806332,83.0500031144,136.3288843912,148.1512321991,1337.5364093105,17.1821918073,4.7247505187,10.5169419914,1.6461002878,56.2597666164,4.0087807852,4.5740904993,87.9155734611,10.4668813392,1.3419402066,35.62579393,30.283814077,1,19.1929525795
2024-01-23,1.5189202964,1.7910902325,4.9534705943,1.3456702647,0.8697801335,7.1710808863,22.9053744223,6.8667008098,0.9207601039,0.7880501083,7.8210514796,7.0211309766,355.7984954081,15611.211021381,3.7621105798,83.109798913,136.4865849483,148.263159236,1336.2913872484,17.3002326751,4.7241807078,10.4982019099,1.638780206,56.200598423,4.0411205929,4.5836207487,88.660803644,10.4758215868,1.3409401679,35.675205306,30.2767632583,1,19.0229835361
2024-01-24,1.5203401673,1.7942702696,4.9343908581,1.3526302162,0.8629401275,7.1527210474,22.7785242678,6.851201236,0.9189501219,0.7861800962,7.815421052,7.0204312859,355.6271470944,15692.196898237,3.6993104826,83.059365533,135.6109208746,147.5475340771,1331.0692835867,17.2287923151,4.7306107878,10.4648717902,1.637060176,56.2631289322,4.0193507582,4.572400882,88.7300972899,10.4338216333,1.3398001401,35.7522671078,30.2329557399,1,18.8818925889
2024-01-25,1.5193102878,1.7907703194,4.920190746,1.3479301411,0.8668001067,7.1693108515,22.7478335363,6.8716612076,0.9220701046,0.7870001488,7.8173413495,7.0215109969,355.1596707682,15807.627585323,3.7005105816,83.1337086097,136.4344236727,147.7381720532,1335.3430403138,17.2014933001,4.7307809077,10.4374211563,1.6370102484,56.5148363907,4.0310504068,4.5878105128,89.0016257145,10.4387610772,1.3393902248,35.7552939284,30.2849053983,1,18.8579822948
2024-01-26,1.5196701969,1.7988003328,4.9163106941,1.3449302082,0.8640000869,7.1752711425,22.7701929726,6.8686611804,0.9212601796,0.7872501229,7.8142715234,7.0199711448,356.4271787147,15797.017220088,3.6914606503,83.0410139963,136.7009578401,148.1247782292,1334.9999421134,17.1451119713,4.725470475,10.4115814688,1.6413803048,56.3058982114,4.0213004971,4.5821406773,89.794067897,10.4521217153,1.3402102406,35.6452357275,30.2393254221,1,18.7818131464
2024-01-27,1.5196701982,1.7988002811,4.9163109565,1.3449301936,0.8640001213,7.175271344,22.7701928658,6.8686608442,0.9212601017,0.7872501552,7.8142713169,7.0199711413,356.4271833166,15797.016498074,3.691460452,83.0410104698,136.7009632979,148.124788586,1334.9999399198,17.1451120001,4.7254705343,10.4115814989,1.6413802326,56.3058972619,4.0213005622,4.5821407475,89.7940605597,10.4521212743,1.3402102508,35.6452339383,30.239324806,1,18.7818124841
2024-01-28,1.5198202695,1.7995102035,4.9182408214,1.3453901655,0.8641701395,7.1781012749,22.7994733109,6.8744210153,0.922050162,0.7875601148,7.8103512617,7.0190709019,357.8843540298,15803.237520602,3.6927707228,83.0737135951,136.7547863014,148.1256182291,1335.525621295,17.1602833156,4.7273309167,10.4289111944,1.6408902276,56.3002002861,4.0252705805,4.5890707664,89.8294232615,10.4621411493,1.3419701521,35.5936642708,30.3236158093,1,18.7732926915
2024-01-29,1.5120502135,1.7980002222,4.9508505947,1.341170243,0.8612201277,7.1793112126,22.8602829287,6.8787812315,0.9228700957,0.7866800963,7.8120207899,7.0210008718,359.1778212631,15790.41596302,3.6625106458,83.0880298523,137.0525028234,147.4743874374,1331.7260311785,17.2153220641,4.7325707964,10.4137115539,1.6302901834,56.3931780409,4.0293706465,4.5929205476,88.7654842642,10.441401853,1.3397301404,35.4295648306,30.3429145987,1,18.7899325907
2024-01-30,1.5160702862,1.7940701801,4.9527506024,1.3402502538,0.8618901289,7.1743308899,22.7999332292,6.8735412301,0.9222300935,0.7877400812,7.8151514916,7.0211311046,356.2381502844,15763.003563614,3.6554706145,83.0880920642,136.6045623783,147.3847286402,1327.0684545353,17.1465022803,4.726450862,10.4364114241,1.6308101721,56.3878356534,4.0090706118,4.5884908396,89.5869267895,10.4019819268,1.3389902286,35.3919037702,30.3520445446,1,18.7842134233
2024-01-31,1.5241902506,1.8086903075,4.9579508705,1.3434901525,0.8625901115,7.1686808567,22.9377044624,6.9000409472,0.9256900988,0.7889001143,7.8164709593,7.0212910435,355.0470230556,15765.351608207,3.646940704,83.101800398,136.5275971048,146.9552778436,1332.9153596992,17.2135323715,4.7294009382,10.5120014574,1.6363202388,56.3089895248,4.0047706598,4.6054606058,90.0425355249,10.4004410561,1.340580195,35.6102562103,30.3617142214,1,18.6435724181
2024-02-01,1.5210402877,1.7952002123,4.9160706991,1.338370195,0.857700105,7.1778111926,22.8194243831,6.8546008501,0.9195301183,0.7845701075,7.8178111766,7.02088089,352.0340597638,15742.946634549,3.6417904727,82.885490757,135.9433336331,146.4573189691,1327.2819134246,17.0725531627,4.7261005605,10.4312012856,1.6272202212,56.0657967678,3.968120619,4.5705406034,90.4024131399,10.3808311034,1.3355802307,35.3044559475,30.4394451211,1,18.5775035194
2024-02-02,1.5352002946,1.7966303082,4.97078098,1.346110179,0.8666201602,7.1933910186,23.0398830703,6.9074012859,0.9269801853,0.7915501525,7.8195912862,7.0207510092,355.2187678353,15642.585057286,3.6608606086,82.9808454139,137.3446827108,148.3987136458,1336.1963643751,17.1274624552,4.7167806152,10.6119516571,1.648420222,55.9296863008,3.995660613,4.6091209103,90.9992752656,10.4925014854,1.3415101727,35.6436953064,30.4153336791,1,18.8978424041
2024-02-03,1.5352002342,1.7966302754,4.9707809398,1.3461101965,0.8666201499,7.1933913973,23.0398837293,6.907401072,0.9269801295,0.7915500811,7.8195914655,7.020751307,355.2187609691,15642.584654623,3.6608605828,82.9808391736,137.3446759189,148.3987113049,1336.1963674659,17.1274632453,4.7167808636,10.6119512979,1.648420257,55.9296888807,3.9956604091,4.6091207749,90.999270292,10.4925016665,1.3415102119,35.6436956348,30.4153356966,1,18.8978426152
2024-02-04,1.537420265,1.7982902389,4.9695707292,1.3468702628,0.8670101271,7.1886707283,23.0879427429,6.9143710786,0.927850181,0.792290084,7.8222308248,7.0213409398,356.1572899379,15637.515818914,3.6595205014,82.9428817644,137.4719842039,148.5140951922,1335.9533835162,17.147373295,4.714020637,10.6249619836,1.6494802091,55.8916866619,4.0004004172,4.6132005444,90.6557964077,10.5079319189,1.3434102049,35.5894269116,30.5667230823,1,18.9102125188
2024-02-05,1.5432101894,1.8140502086,4.9861909009,1.3542301522,0.8705401351,7.1965312878,23.1594431043,6.9417013457,0.9309301512,0.7977801069,7.8189713713,7.0216412531,359.5159550069,15686.251473973,3.6605806988,83.0176964467,137.6352404006,148.6501774656,1331.708681569,17.114832323,4.7483008506,10.6872120205,1.6516701728,56.3270379802,4.0388405044,4.630590535,90.6428643709,10.6016812253,1.3467101613,35.7570159534,30.5336357238,1,19.0728236146
2024-02-06,1.5316902776,1.8128903463,4.9596208592,1.3488102381,0.8694301538,7.1859109005,23.123194595,6.9326512478,0.9295701178,0.7932901268,7.8183810976,7.0199413494,359.1621906931,15699.884479267,3.6482704071,83.0180088348,137.6337863355,147.8172874821,1324.218558198,17.0341220916,4.7600505344,10.5825120754,1.6391602017,56.1630862366,4.0390207803,4.6248906713,90.4662337335,10.49803204,1.3434001668,35.5407539043,30.5350034468,1,18.8222024167
2024-02-07,1.5338701658,1.8130203265,4.9694207153,1.3464202392,0.8742501634,7.1947607328,23.1437445925,6.9200310993,0.9280701305,0.792050095,7.8174211533,7.0218009901,360.3046649408,15614.477593226,3.6556805041,82.932832212,137.7334807636,148.0848329214,1326.7858746707,17.0537224145,4.7595206541,10.577651195,1.6368602744,55.9546708888,4.0280907982,4.6179207865,91.2501947733,10.4762616343,1.3432801897,35.6006148761,30.5689331671,1,18.8836031824
2024-02-08,1.5393001937,1.8108903241,4.9932506224,1.3461301514,0.8735101419,7.1964113746,23.4021535914,6.9175109495,0.9279801206,0.7925101332,7.8204310674,7.0213512762,360.4754132145,15617.682202368,3.6990907018,82.9540039976,137.9357047583,149.2756724151,1329.6906738296,17.1460329025,4.7671807944,10.6145119587,1.6375102585,55.8994980334,4.0111507448,4.6185507444,91.0835221546,10.4717018439,1.3468702067,35.8444941778,30.6453449352,1,18.9580929554
2024-02-09,1.5326102661,1.8121203204,4.952310576,1.3457501496,0.8743201508,7.1915811274,23.3624728634,6.9113008712,0.9270600999,0.7916700854,7.8168113323,7.0188807139,358.191872594,15611.292045753,3.6818704567,82.9656095177,137.5284211275,149.2459550629,1328.3539843732,17.0741428931,4.7599304762,10.5387311723,1.6249902033,55.8805509061,4.008220489,4.6131908208,91.3422953753,10.448961553,1.3448701937,35.8933665963,30.6842432928,1,19.0216531922
2024-02-10,1.5326102274,1.8121203587,4.952310904,1.3457502021,0.8743201498,7.1915810192,23.3624727562,6.9113007311,0.9270601325,0.791670134,7.8168112361,7.0188812736,358.1918885408,15611.291415563,3.6818704109,82.9656118442,137.5284176041,149.2459555692,1328.3539210725,17.0741431589,4.7599308553,10.5387310824,1.6249902479,55.8805503498,4.0082207598,4.6131907485,91.3422917197,10.4489610765,1.3448702312,35.8933666709,30.6842459087,1,19.0216536953
2024-02-11,1.5326102374,1.8115303033,4.9507007035,1.3456701375,0.8742101576,7.1892413876,23.3319443171,6.9041913576,0.9260501695,0.7914101518,7.8196409839,7.0206212834,358.3233528436,15606.226722419,3.697590585,82.9386922766,137.4838071526,149.1737761873,1327.9228468996,17.0781023875,4.75838059,10.5385612158,1.6265101739,55.8624110463,4.0059005227,4.6092708424,91.3126518599,10.4424011384,1.3452202001,35.8886071288,30.6601254756,1,18.9819228203
2024-02-12,1.5311801611,1.8097302738,4.9541904963,1.3451802506,0.8758201616,7.1924709826,23.3670730208,6.9182711017,0.9279601797,0.7919701043,7.8149512938,7.0198111045,358.6915687481,15574.143480311,3.6515504653,82.9496347259,137.4840830139,149.4064396637,1327.3382903924,17.0617022328,4.7598507368,10.4995013635,1.6315603019,55.9990370764,3.9978004986,4.6173006842,91.2384207529,10.4005020406,1.3447702288,35.8933163892,30.7054155547,1,18.937413248
2024-02-13,1.5500202556,1.8094902183,4.9557605214,1.3569901622,0.887540177,7.1946709734,23.5735827178,6.9611112465,0.9339501857,0.7943900859,7.8192308265,7.0226009572,361.0246729887,15580.227944212,3.6666906626,83.0849650828,138.7251806201,150.7451564865,1339.9375720651,17.2158832211,4.7661605243,10.6734911174,1.6515003015,55.9669502122,4.0504805127,4.6468806767,91.4888591674,10.5811820055,1.3503501366,36.0739447926,30.7194061278,1,19.0982837088
2024-02-14,1.5390601719,1.8192702821,4.9683406317,1.3537501735,0.8852801274,7.1898307256,23.6513043095,6.9452507182,0.9318701372,0.7957201311,7.8181314133,7.0208710081,362.351544706,15569.376687699,3.6485206745,83.0130714049,138.4163840798,150.5685656976,1328.1374836925,17.0831417928,4.7819305744,10.5759420174,1.6419302928,56.1567799726,4.0408606699,4.6361009268,91.6123763873,10.510691412,1.3477101467,36.0898550587,30.7349258803,1,19.0217536887
2024-02-15,1.5323701611,1.8140503613,4.9727507603,1.3463602441,0.8795801242,7.1887312534,23.4740025982,6.9182013741,0.9281301738,0.7936601547,7.8183311562,7.0206709001,360.7100464454,15594.094997686,3.6223904536,82.9697248601,138.2415852314,149.9194579191,1326.6059864989,17.0309323478,4.7763109436,10.5212718043,1.6363702391,55.9785478131,4.0299704722,4.6195704633,92.3499515514,10.4456420669,1.3452502044,36.0497358904,30.8058053861,1,18.93856342
2024-02-16,1.5306802355,1.80972023,4.9673306889,1.348590205,0.8810001511,7.1917012636,23.5811829368,6.9168607077,0.9277901434,0.7936301211,7.8198109495,7.0219212915,361.1739928031,15601.377570881,3.6102603681,82.9797785456,138.1189481847,150.1797861389,1329.6510854355,17.0472127405,4.7784105021,10.5005416363,1.6325302252,55.9445507,4.0210805474,4.6177707373,91.9176663381,10.4313418294,1.3454702398,36.0077961293,30.8234760365,1,18.8732036521
2024-02-17,1.5306801972,1.8097201812,4.9673308365,1.348590268,0.8810001209,7.1917008193,23.5811824755,6.9168611216,0.927790165,0.7936301533,7.8198113411,7.0219207435,361.1740045754,15601.377178748,3.6102604404,82.9797842459,138.1189530725,150.1797782469,1329.6510314006,17.0472117107,4.7784107475,10.5005412048,1.6325302668,55.9445511775,4.0210804746,4.6177705906,91.9176594421,10.4313417148,1.3454701397,36.0077968718,30.823476085,1,18.8732024072
2024-02-18,1.5296701787,1.8085702009,4.9641708275,1.3478302147,0.8808601544,7.1871413477,23.5471930062,6.9113109875,0.9274001064,0.7931301518,7.8203209987,7.022751181,361.084427115,15591.477699543,3.6094206712,82.9271302483,138.0313254571,150.1027259845,1328.8074213623,17.0409226587,4.7753807535,10.5166413526,1.6299301864,55.9090456954,4.0195804471,4.6160605056,91.8593467603,10.4186912492,1.3454901724,35.9781341916,30.8469055291,1,18.8464733081
2024-02-19,1.5310401622,1.8117502372,4.9606408637,1.3498002579,0.8826701356,7.2041109036,23.6188143126,6.9156810856,0.9279301541,0.7944501531,7.8197012832,7.0210810253,360.3497759054,15623.051621646,3.6308103921,82.9884184445,137.8961564349,150.2641763513,1333.5427056313,17.0369323166,4.7835207041,10.4882719934,1.6276603163,56.1040974205,4.0133906179,4.6187506435,92.4725831376,10.3899218649,1.3461701598,36.0996461373,30.8532440839,1,18.9344834277
2024-02-20,1.5262202758,1.8095402076,4.9279909042,1.3523701657,0.8817001171,7.1889810165,23.4561130529,6.8951811482,0.9250601007,0.7921201325,7.8197613066,7.0217807294,358.2004917775,15637.860061725,3.6798807092,82.8655956219,137.3153572984,149.9465541858,1332.4463545354,17.0563118111,4.7948109342,10.4838318844,1.6214403191,56.0481104438,3.9899707106,4.6002005906,92.3338407816,10.3582816378,1.3437702572,35.9951070162,30.9066652105,1,18.9031533109
2024-02-21,1.5255502463,1.8019802803,4.9356307243,1.3494501746,0.8792101731,7.1764011343,23.3809929929,6.8873807976,0.9240101663,0.7912301425,7.8173112296,6.6981213245,357.5174984861,15591.444555692,3.6666204241,82.8841899169,137.6355177158,150.320474377,1331.4213590537,17.0416828667,4.7894906077,10.473941516,1.6179703132,55.8990769455,3.9880905374,4.597340858,92.271312564,10.3563715919,1.343720155,35.8729668444,31.0069243135,1,18.897502444
2024-02-22,1.5243102464,1.7939302129,4.9594407933,1.3478802387,0.8798901447,7.1904612191,23.3991937698,6.884461162,0.9236101573,0.7896601047,7.8192709186,6.6849007558,357.5926902283,15564.455286269,3.6353606821,82.8461200369,137.3424790427,150.4540874655,1325.3184043505,17.0998825547,4.7726805729,10.494731872,1.6142302547,55.7048609626,3.990600602,4.5954208695,93.3431399151,10.3146015449,1.3426202517,35.9104058652,31.0651853959,1,19.1568024469
2024-02-23,1.5237602167,1.8007503552,4.9929107983,1.3502001441,0.8807401757,7.1941608798,23.4006134869,6.8876311314,0.9238001386,0.7890401229,7.821451202,6.679631153,358.9667305737,15570.55921811,3.6240804528,82.8202035907,136.9745258003,150.4576639097,1328.3914832597,17.1175521075,4.7746505677,10.5387614626,1.6134502847,55.886418734,3.9763004773,4.5955506449,94.7394773803,10.3160119867,1.3418801356,35.9058263703,30.966103637,1,19.2908925499
2024-02-24,1.5237601768,1.8015403044,4.9929108549,1.3502001955,0.8808601175,7.1941611356,23.4006134107,6.8876309919,0.9238001478,0.7890400936,7.8214510766,6.6796307702,358.9667375397,15570.558207173,3.6240804018,82.8202029593,136.9610977052,150.4576698357,1328.3914974735,17.1175524953,4.774650578,10.5387616593,1.6134502749,55.8864169897,3.9763005402,4.5955505962,94.7394737163,10.3216111688,1.3418801382,35.905824897,30.9661052568,1,19.2908923445
2024-02-25,1.52300029,1.8015401919,4.993980865,1.3504801412,0.8810301686,7.1983209507,23.3442725134,6.8876209463,0.9241601691,0.7890400835,7.8214510361,6.6796310426,359.1568771479,15582.946831273,3.6363206488,82.8841225176,136.961107332,150.46871166,1328.1863981026,17.1073733396,4.7776107321,10.5304718265,1.6159602857,55.9214510663,3.9750407861,4.596630487,94.7394711673,10.3224020492,1.3430901508,35.9539541335,31.0848550167,1,19.3013820875
2024-02-26,1.5292702249,1.797720246,4.9800906282,1.3500102507,0.879950112,7.1967313059,23.3561445773,6.8690712466,0.9214401668,0.7882301417,7.8218014735,6.6727809197,358.7187123958,15608.20354137,3.6343104276,82.8275664676,137.7658464635,150.5194687045,1329.6156534884,17.0845631758,4.7749605174,10.5088015174,1.6217002221,55.9549494486,3.968870522,4.5797208181,91.8528318894,10.2776211318,1.3430202438,35.9209757009,31.1518562242,1,19.2946125531
2024-02-27,1.5281302039,1.7951502239,4.9336509277,1.353210149,0.8789301055,7.1969112639,23.3455045512,6.8743511476,0.9221801466,0.7886101129,7.8218010381,6.675941094,360.113925969,15636.486884145,3.6062906799,82.8659641561,137.6062856736,150.4905288054,1330.804799954,17.0788420101,4.7604806351,10.5285214954,1.6208101802,55.9692064641,3.9711606284,4.5807107354,92.0477033784,10.3065313982,1.3437701519,35.8853738936,31.1438755711,1,19.0860120586
2024-02-28,1.5399402622,1.8039202043,4.9666109326,1.3576302527,0.8788701049,7.1969309135,23.3135833588,6.8770212563,0.9227801203,0.7899501475,7.8270914308,6.6872812921,362.679086087,15663.358780406,3.5936306459,82.881104227,138.0035130892,150.6371118184,1332.8358206507,17.109193261,4.7668909258,10.5909613231,1.6404602068,56.2668068981,3.9806105706,4.583120834,91.3951307443,10.3329617964,1.3460301732,35.9582455271,31.3078362158,1,19.2706432426
2024-02-29,1.5389801557,1.8083503044,4.9709106368,1.3571402435,0.8844601309,7.1865409125,23.4200444471,6.8983211346,0.9254101146,0.7921201572,7.82689147,7.0147809059,363.0390910313,15691.04576033,3.5730607062,82.8427644526,138.3273867148,150.0958659673,1333.5527522287,17.0449317166,4.7417206281,10.6210218613,1.6431802136,56.1919089972,3.9923507299,4.5885707142,91.4776259457,10.3706315336,1.3458802601,35.867216132,31.2777638771,1,19.184443308
2024-03-01,1.5325202152,1.8043503558,4.9527108667,1.3553102538,0.8829001425,7.1932810092,23.3727444946,6.8759913353,0.9220101423,0.7902001344,7.8238711311,6.689440764,363.1608637431,15677.442112055,3.5648406122,82.7744152136,138.1438453081,150.1224997475,1328.6924278497,17.040771758,4.7428705791,10.514581855,1.6369901749,56.0930966016,3.9821804167,4.5802404589,91.6981510679,10.3172716722,1.3428201495,35.9330749901,31.3486459127,1,19.0844727472
2024-03-02,1.5325202427,1.8043302865,4.9527109507,1.3553102499,0.8829001298,7.1932810775,23.3727444556,6.8759908402,0.922010151,0.7902001536,7.8238710772,6.6894408481,363.1608548223,15677.442568181,3.5648404093,82.7744106455,138.1296175899,150.0695568879,1328.692475928,17.0407721262,4.7428708357,10.5145814955,1.6356202341,56.0930991574,3.982180471,4.5818708897,91.6981542836,10.3172719794,1.3430402063,35.9330769842,31.3414559991,1,19.0844726627
2024-03-03,1.5319802495,1.8036503424,4.9522709171,1.3551601434,0.8833801329,7.1905610089,23.3094538265,6.8745907898,0.9223101036,0.7899001387,7.8266609882,6.6869109013,362.9955402865,15671.497917214,3.5628206694,82.7430207501,138.0772438087,150.0979759591,1328.1886281592,17.0029526126,4.7410706414,10.5158819817,1.6383801647,56.0718273803,3.9791206786,4.585700558,91.6357394126,10.3089315011,1.3436902515,35.80041591,31.3887345338,1,19.074952733
2024-03-04,1.5368702157,1.7994703204,4.9454606077,1.3575501489,0.8853401501,7.1979513834,23.3313434716,6.8663312208,0.9212501201,0.7880701022,7.8236608504,6.671411333,364.0119604571,15718.092980205,3.5765304077,82.8846735713,137.7872690671,150.4878358023,1329.3748417835,16.9526826318,4.7209405996,10.5664712821,1.6403802017,55.9763510535,3.9808307266,4.5807909101,91.4817444808,10.3644818113,1.3434401365,35.7328365602,31.5671640328,1,19.0226336812
2024-03-05,1.5369902442,1.8022703536,4.9581607689,1.3589801458,0.883440156,7.1960711317,23.3232833107,6.8652912614,0.920940115,0.7871001174,7.8219414147,6.6631711782,362.1642610171,15753.136789064,3.5866805978,82.8412843633,137.5170451667,149.9807404624,1333.9186070753,16.9400018485,4.7340009216,10.5708013352,1.6423503149,55.9658209693,3.9698807052,4.5797008079,90.8799161864,10.3736418748,1.3426901899,35.7810047658,31.685884607,1,18.9681922981
2024-03-06,1.5229002439,1.7934703322,4.9439906268,1.3511002592,0.8821601444,7.1945411259,23.2345824188,6.838991043,0.9173900988,0.7852401109,7.8217314822,6.647470866,361.0621784182,15674.801603537,3.5833706778,82.7694122815,136.6159355167,149.266214602,1327.2505117552,16.8744918033,4.7292708815,10.4878717392,1.6317402554,55.8327969563,3.943490498,4.5597505747,90.7152967881,10.286541635,1.3384601541,35.6342865506,31.7890253646,1,18.8109821829
2024-03-07,1.510130184,1.7871203168,4.9311505911,1.3450502096,0.8772801617,7.1859909489,23.1137423706,6.8052211978,0.9130801185,0.7803701324,7.8186414425,6.6061812854,360.6134300777,15623.553612515,3.5837003676,82.6376561542,135.9319732525,147.8505027229,1320.9959353075,16.8678517394,4.7032805076,10.3972815821,1.618380173,55.7488107615,3.9263707101,4.5372408601,90.5794349434,10.2178012127,1.3325602501,35.4877736924,31.9246245969,1,18.6729130514
2024-03-08,1.5089302626,1.7883903472,4.9795108101,1.3480601983,0.8769101751,7.1839108124,23.12767237,6.8135609235,0.9138401805,0.7776601347,7.8194414341,6.5832711706,360.1730019572,15569.132795108,3.5744005824,82.6885326614,136.4123732079,147.0647362099,1315.3255626431,16.8196817247,4.6827106718,10.4214116516,1.61874032,55.5622194193,3.9253507668,4.5383007267,90.8648581307,10.2171212294,1.3304001367,35.3825742073,31.8372250717,1,18.6905834767
